channel,acquireIndividualId,acquireInfectionIds,acquireTime,concurrentInfectionIds,node_id,transmitGametocyteDensities,transmitIndividualId,transmitInfectionIds,transmitTime,vectorId
group,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941
sim_id,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941
2696,475,[313827],9180,[],340461476,[7.111519813538],831,[312680],9162,9670754
2697,534,[313828],9180,"[313049, 313792]",340461476,"[0.008091733790934, 107.7151107788, 1.920130729675]",1085,"[311247, 312504, 312730]",9153,9661383
2698,617,[313829],9180,[313389],340461476,"[0.008091733790934, 107.7151107788, 1.920130729675]",1085,"[311247, 312504, 312730]",9153,9661383
2699,704,[313830],9180,"[313271, 313406, 313683]",340461476,[259.3081359863],1144,[312803],9159,9682595
2700,722,[313831],9180,[],340461476,[259.3081359863],1144,[312803],9159,9682595
2701,770,[313832],9180,[312768],340461476,"[0.008091733790934, 107.7151107788, 1.920130729675]",1085,"[311247, 312504, 312730]",9153,9661383
2702,771,[313833],9180,"[312678, 312897]",340461476,"[0.003529038978741, 47.34940338135, 178.657623291]",1085,"[311247, 312504, 312730]",9156,9670282
2703,789,[313834],9180,"[312695, 312797, 313459]",340461476,[454.62109375],1178,[312514],9162,9673207
2704,794,[313835],9180,[],340461476,"[0.02336155436933, 277.6636962891]",1129,"[311093, 312523]",9159,9680434
2705,942,[313836],9180,"[313306, 313499]",340461476,[454.62109375],1178,[312514],9162,9673207
2706,132,[313837],9181,[],340461476,[],0,[],0,0
2707,179,[313838],9181,"[313141, 313376]",340461476,[],0,[],0,0
2708,0,[],9181,[],340461476,"[0.01275597605854, 48.14826202393, 7.610197067261]",1101,"[311085, 313000, 313056]",9181,9703613
2709,0,[],9181,[],340461476,"[0.03793720155954, 0.9605901837349, 116.7324371338]",200,"[312926, 313063, 313204]",9181,9697119
2710,0,[],9181,[],340461476,"[0.03793720155954, 0.9605901837349, 116.7324371338]",200,"[312926, 313063, 313204]",9181,9687660
2711,0,[],9181,[],340461476,"[4.458932876587, 22.17350578308]",1033,"[312844, 312958]",9181,9709662
2712,0,[],9181,[],340461476,"[0.5376306176186, 0.00322680012323]",364,"[312865, 313299]",9181,9700223
2713,0,[],9181,[],340461476,[210.8846282959],1141,[313150],9181,9693968
2714,0,[],9181,[],340461476,"[0.03793720155954, 0.9605901837349, 116.7324371338]",200,"[312926, 313063, 313204]",9181,9706502
2715,0,[],9181,[],340461476,"[0.05790480226278, 22.28787612915]",584,"[312727, 312969]",9181,9696869
2716,0,[],9181,[],340461476,"[0.01396634615958, 13.24870014191, 0.7249652147293, 1.326818108559, 117.122795105]",1061,"[312270, 312415, 312601, 312783, 312963]",9181,9683886
2717,0,[],9181,[],340461476,"[0.01396634615958, 13.24870014191, 0.7249652147293, 1.326818108559, 117.122795105]",1061,"[312270, 312415, 312601, 312783, 312963]",9181,9705953
2718,0,[],9181,[],340461476,[12.68877601624],770,[312768],9181,9686913
2719,0,[],9181,[],340461476,"[0.5694569945335, 104.905456543, 0.003414000151679, 0.001767200068571]",910,"[313039, 313161, 313293, 313394]",9181,9702761
2720,0,[],9181,[],340461476,"[0.6082924604416, 273.1278686523]",1204,"[312217, 313259]",9181,9708841
2721,0,[],9181,[],340461476,[3.426939725876],543,[313033],9181,9703638
2722,0,[],9181,[],340461476,"[0.05309380218387, 2.585493326187]",736,"[312750, 312994]",9181,9706462
2723,0,[],9181,[],340461476,"[0.01988721825182, 4.512448787689, 543.799987793, 0.01588967815042]",1097,"[311378, 312286, 313109, 313381]",9181,9703309
2724,0,[],9181,[],340461476,"[0.03793720155954, 0.9605901837349, 116.7324371338]",200,"[312926, 313063, 313204]",9181,9703272
2725,0,[],9181,[],340461476,[11.44598674774],481,[313206],9181,9709396
2726,0,[],9181,[],340461476,"[11.83466053009, 0.1596057415009, 263.4550170898]",1103,"[312340, 312459, 313221]",9181,9696647
2727,0,[],9181,[],340461476,"[12.82299232483, 36.44136047363, 0.5182265043259]",1074,"[312603, 312867, 312906]",9181,9708897
2728,1068,[313839],9181,[313295],340461476,"[0.1234327331185, 132.4970245361]",1069,"[311162, 312533]",9163,9684047
2729,44,[313840],9181,[312712],340461476,"[0.1234327331185, 132.4970245361]",1069,"[311162, 312533]",9163,9684047
2730,131,[313841],9181,"[312649, 313374, 313414, 313503]",340461476,[277.1426696777],1106,[312736],9160,9646159
2731,136,[313842],9181,[],340461476,"[0.008432200178504, 149.303237915, 0.04098540171981]",789,"[312406, 312695, 312797]",9160,9683932
2732,163,[313843],9181,[313564],340461476,"[0.08085042238235, 378.7785949707]",1129,"[311093, 312523]",9163,9687041
2733,182,[313844],9181,"[313445, 313532]",340461476,"[0.0005292000132613, 11.53005123138, 0.02166219986975]",456,"[312180, 312758, 312964]",9163,9652816
2734,288,[313845],9181,"[313046, 313567]",340461476,[196.4453582764],1156,[312567],9154,9674310
2735,320,[313846],9181,"[313418, 313753]",340461476,"[0.0156304333359, 0.02072721533477, 465.3178405762, 59.11799240112]",1118,"[311116, 311411, 312534, 312693]",9163,9677494
2736,333,[313847],9181,[313093],340461476,"[0.0005292000132613, 11.53005123138, 0.02166219986975]",456,"[312180, 312758, 312964]",9163,9652816
2737,359,[313848],9181,[312721],340461476,"[0.1243091970682, 226.9371337891]",1150,"[311203, 312636]",9163,9677532
2738,362,[313849],9181,[313692],340461476,[446.1425476074],1178,[312514],9160,9681472
2739,371,[313850],9181,[],340461476,"[0.3125694096088, 3.054541349411]",1158,"[311768, 311940]",9160,9687804
2740,472,[313851],9181,[313424],340461476,[475.216003418],1178,[312514],9163,9677500
2741,473,[313852],9181,[],340461476,[196.4453582764],1156,[312567],9154,9674310
2742,526,[313853],9181,[312607],340461476,[475.216003418],1178,[312514],9163,9677500
2743,622,[313854],9181,"[312240, 312423, 313036]",340461476,[26.23878860474],1146,[311956],9163,9674878
2744,640,[313855],9181,"[312795, 313225]",340461476,"[58.69546127319, 0.1677046716213]",1114,"[312471, 312968]",9163,9690302
2745,716,[313856],9181,[313078],340461476,[290.9188842773],1114,[312471],9145,9655792
2746,728,[313857],9181,[313526],340461476,"[0.0005292000132613, 11.53005123138, 0.02166219986975]",456,"[312180, 312758, 312964]",9163,9652816
2747,732,[313858],9181,[313577],340461476,[91.64295196533],1116,[312697],9163,9668435
2748,814,[313859],9181,[312769],340461476,"[0.1234327331185, 132.4970245361]",1069,"[311162, 312533]",9163,9684047
2749,983,[313860],9181,[313639],340461476,[277.1426696777],1106,[312736],9160,9646159
2750,837,[313861],9181,"[313160, 313410, 313461]",340461476,[277.1426696777],1106,[312736],9160,9646159
2751,874,[313862],9181,"[313369, 313816]",340461476,"[0.2022945582867, 18.97730445862]",1077,"[309628, 310694]",9067,9579404
2752,913,[313863],9181,"[312684, 313305, 313641]",340461476,[277.1426696777],1106,[312736],9160,9646159
2753,0,[],9182,[],340461476,"[0.3586044311523, 123.0012893677]",1112,"[311056, 313011]",9182,9710741
2754,0,[],9182,[],340461476,[8.675760269165],481,[313206],9182,9666593
2755,0,[],9182,[],340461476,"[0.9913064241409, 0.000365400017472]",556,"[313286, 313430]",9182,9710626
2756,0,[],9182,[],340461476,"[0.00108542246744, 0.0471725910902, 0.1135989576578, 0.1037004143, 1.581916332245, 204.1665496826, 373.0052185059]",1071,"[311536, 311659, 311856, 311870, 312085, 312917, 313211]",9182,9660087
2757,0,[],9182,[],340461476,"[0.1100579351187, 0.46072524786, 9.345543861389]",1055,"[309637, 312233, 313068]",9182,9707448
2758,0,[],9182,[],340461476,"[0.00108542246744, 0.0471725910902, 0.1135989576578, 0.1037004143, 1.581916332245, 204.1665496826, 373.0052185059]",1071,"[311536, 311659, 311856, 311870, 312085, 312917, 313211]",9182,9700972
2759,0,[],9182,[],340461476,[15.01697731018],226,[313184],9182,9710386
2760,0,[],9182,[],340461476,"[45.15060806274, 0.009743412956595]",1065,"[313307, 313428]",9182,9694705
2761,0,[],9182,[],340461476,[4.842420578003],645,[313076],9182,9710247
2762,0,[],9182,[],340461476,"[8.634373664856, 239.7950286865, 49.26794052124]",1106,"[312736, 313199, 313230]",9182,9703963
2763,0,[],9182,[],340461476,"[0.00108542246744, 0.0471725910902, 0.1135989576578, 0.1037004143, 1.581916332245, 204.1665496826, 373.0052185059]",1071,"[311536, 311659, 311856, 311870, 312085, 312917, 313211]",9182,9605723
2764,0,[],9182,[],340461476,[16.38275146484],882,[313200],9182,9618981
2765,0,[],9182,[],340461476,[8.675760269165],481,[313206],9182,9698051
2766,0,[],9182,[],340461476,[11.52640628815],624,[313268],9182,9704419
2767,0,[],9182,[],340461476,"[0.04394700005651, 16.89910697937]",584,"[312727, 312969]",9182,9688649
2768,0,[],9182,[],340461476,"[0.0007344632758759, 15.84360694885, 0.2681261301041]",1080,"[311634, 312338, 312870]",9182,9697990
2769,0,[],9182,[],340461476,[23.85590362549],1182,[312576],9182,9682118
2770,0,[],9182,[],340461476,"[105.9134750366, 38.84768295288]",1111,"[312782, 313147]",9182,9697846
